Date UTC, Time UTC, Temp1 *C, Temp2 *C, Temp3 *C
2023/10/10, 21:49:40, 35.203, 35.094, 35.125
2023/10/10, 21:49:50, 35.242, 35.125, 35.164
2023/10/10, 21:50:0, 35.266, 35.164, 35.195
2023/10/10, 21:50:10, 35.305, 35.203, 35.234
2023/10/10, 21:50:20, 35.336, 35.234, 35.273
2023/10/10, 21:50:30, 35.375, 35.273, 35.297
2023/10/10, 21:50:40, 35.414, 35.305, 35.328
2023/10/10, 21:50:50, 35.453, 35.344, 35.367
2023/10/10, 21:51:0, 35.484, 35.383, 35.406
2023/10/10, 21:51:10, 35.523, 35.406, 35.438
2023/10/10, 21:51:20, 35.555, 35.438, 35.477
2023/10/10, 21:51:30, 35.586, 35.484, 35.516
2023/10/10, 21:51:40, 35.617, 35.523, 35.539
2023/10/10, 21:51:50, 35.656, 35.555, 35.586
2023/10/10, 21:52:0, 35.688, 35.586, 35.617
2023/10/10, 21:52:10, 35.719, 35.625, 35.656
2023/10/10, 21:52:20, 35.750, 35.656, 35.680
2023/10/10, 21:52:30, 35.789, 35.688, 35.727
2023/10/10, 21:52:40, 35.820, 35.727, 35.766
2023/10/10, 21:52:50, 35.852, 35.766, 35.797
2023/10/10, 21:53:0, 35.891, 35.805, 35.836
2023/10/10, 21:53:10, 35.922, 35.836, 35.859
2023/10/10, 21:53:20, 35.953, 35.867, 35.898
2023/10/10, 21:53:30, 35.984, 35.898, 35.938
2023/10/10, 21:53:40, 36.023, 35.938, 35.969
2023/10/10, 21:53:50, 36.055, 35.969, 36.008
2023/10/10, 21:54:0, 36.086, 36.000, 36.039
2023/10/10, 21:54:10, 36.117, 36.039, 36.070
2023/10/10, 21:54:20, 36.148, 36.070, 36.109
2023/10/10, 21:54:30, 36.188, 36.109, 36.141
2023/10/10, 21:54:40, 36.219, 36.133, 36.172
2023/10/10, 21:54:50, 36.258, 36.172, 36.203
2023/10/10, 21:55:0, 36.289, 36.211, 36.234
2023/10/10, 21:55:10, 36.320, 36.242, 36.266
2023/10/10, 21:55:20, 36.352, 36.273, 36.297
2023/10/10, 21:55:30, 36.391, 36.305, 36.336
2023/10/10, 21:55:40, 36.430, 36.344, 36.359
2023/10/10, 21:55:50, 36.461, 36.375, 36.391
2023/10/10, 21:56:0, 36.500, 36.406, 36.414
2023/10/10, 21:56:10, 36.531, 36.430, 36.445
2023/10/10, 21:56:20, 36.555, 36.461, 36.484
2023/10/10, 21:56:30, 36.586, 36.500, 36.508
2023/10/10, 21:56:40, 36.633, 36.539, 36.539
2023/10/10, 21:56:50, 36.656, 36.563, 36.570
2023/10/10, 21:57:0, 36.695, 36.602, 36.609
2023/10/10, 21:57:10, 36.727, 36.633, 36.641
2023/10/10, 21:57:20, 36.758, 36.664, 36.672
2023/10/10, 21:57:30, 36.789, 36.703, 36.703
2023/10/10, 21:57:40, 36.820, 36.734, 36.742
2023/10/10, 21:57:50, 36.867, 36.758, 36.773
2023/10/10, 21:58:0, 36.898, 36.797, 36.805
2023/10/10, 21:58:10, 36.922, 36.828, 36.836
2023/10/10, 21:58:20, 36.961, 36.859, 36.875
2023/10/10, 21:58:30, 36.992, 36.898, 36.906
2023/10/10, 21:58:40, 37.023, 36.930, 36.945
2023/10/10, 21:58:50, 37.063, 36.961, 36.977
2023/10/10, 21:59:0, 37.086, 36.992, 37.008
2023/10/10, 21:59:10, 37.125, 37.016, 37.039
2023/10/10, 21:59:20, 37.156, 37.047, 37.070
2023/10/10, 21:59:30, 37.188, 37.078, 37.109
2023/10/10, 21:59:40, 37.219, 37.109, 37.133
2023/10/10, 21:59:50, 37.242, 37.141, 37.164
2023/10/10, 22:0:0, 37.273, 37.180, 37.203
2023/10/10, 22:0:10, 37.305, 37.219, 37.227
2023/10/10, 22:0:20, 37.344, 37.242, 37.266
2023/10/10, 22:0:30, 37.359, 37.273, 37.289
2023/10/10, 22:0:40, 37.391, 37.305, 37.320
2023/10/10, 22:0:50, 37.430, 37.336, 37.352
2023/10/10, 22:1:0, 37.461, 37.359, 37.375
